Transaction id,Account id,Merchant_id,Device_id,Tansaction amount,Transaction time,Transaction city,Transaction status
TXN_A569341310174880,ACC_DL9232NJ,MER_K7W27I4V,DEV_IDB7B4J4,717,2025-02-13 17:44:00,Bangalore,SUCCESS
TXN_A06A065989174EA5,ACC_1OZNMBYI,MER_EQ0G8XXQ,DEV_C8OJ88KF,3826,2025-02-14 13:32:00,Hyderabad,SUCCESS
TXN_EF88BCE5288A42EC,ACC_D4GE5P77,MER_Q4UOYRA3,DEV_6QMZMEN3,2706,2025-02-15 09:38:00,Bangalore,SUCCESS
TXN_F782C468AE6E4917,ACC_KI02B0SD,MER_JQCTQM6Z,DEV_XRD4D22E,2438,2025-02-16 07:18:00,Bangalore,SUCCESS
TXN_33468ED3397543D3,ACC_HB4RSEPI,MER_OCI90667,DEV_N12M13HW,1117,2025-02-17 06:33:00,Chennai,SUCCESS
TXN_27911AD00F694F5B,ACC_1257D0UB,MER_9R8QJ8D7,DEV_4GDPZ18V,3847,2025-02-18 10:07:00,Hyderabad,SUCCESS
TXN_C65D678110FE4D23,ACC_84ME9B5Q,MER_7AOO37Z1,DEV_KAO9ZZ4U,1302,2025-02-19 17:12:00,Hyderabad,SUCCESS
TXN_331A72E865E84806,ACC_Y7C5YJQO,MER_2VUH5Q1T,DEV_64EH8YF1,2076,2025-02-20 15:21:00,Bangalore,SUCCESS
TXN_1CB795A3FAEB491F,ACC_O79YE6A9,MER_120K09HG,DEV_KAO9ZZ4U,3080,2025-02-21 06:00:00,Bangalore,SUCCESS
TXN_DF8619E6FEAF4A1C,ACC_YPMN8TTI,MER_RO1HGOAV,DEV_MQA20MY6,3806,2025-02-22 03:38:00,Chennai,SUCCESS
TXN_6EC404E114A24F05,ACC_X6AXP73S,MER_BU0RFEKO,DEV_8BOJO0VJ,3909,2025-02-23 07:55:00,Chennai,SUCCESS
TXN_2D9A2F7AEBDA4F63,ACC_99SPBGEF,MER_5AAUPOK5,DEV_4JX5PVUH,669,2025-02-24 03:17:00,Chennai,SUCCESS
TXN_1E302E1213A04ECC,ACC_XVWYL2PA,MER_3DMH0GPA,DEV_AXZ2H3PK,721,2025-02-25 09:43:00,Delhi,SUCCESS
TXN_781A219102F74876,ACC_XMGETIEV,MER_DQO49H1E,DEV_PZY37KMY,1194,2025-02-26 18:20:00,Bangalore,SUCCESS
TXN_A5510A0F9D1B4E0A,ACC_RDWAROEL,MER_W8KOVMZ5,DEV_DHFZUBAS,858,2025-02-27 17:22:00,Mumbai,SUCCESS
TXN_782691448B9C4BB2,ACC_XGF36K4B,MER_BU0RFEKO,DEV_3X64CVLI,1064,2025-02-28 00:50:00,Chennai,SUCCESS
TXN_3C151A5FAD5E4C06,ACC_HB4RSEPI,MER_U4Q6LAEJ,DEV_TMFL6CH5,3707,2025-03-01 03:04:00,Delhi,FAILED
TXN_AE3F86F6ED884E92,ACC_SGYHWSIR,MER_74Z1CZZR,DEV_QS1B7EXK,2757,2025-03-02 00:36:00,Bangalore,FAILED
TXN_88D08A73352E4F24,ACC_C0V5G8C0,MER_EYQ8SVKN,DEV_MEGOFALB,174993,2025-03-03 03:42:00,Hyderabad,SUCCESS
TXN_8A904A8CEE1F48AA,ACC_BUPN44DG,MER_N5BSRT38,DEV_MEGOFALB,1975,2025-03-04 23:36:00,Bangalore,SUCCESS
TXN_517A18E546E34494,ACC_91UDFRMG,MER_ZWMJ94H3,DEV_DO1775YP,2946,2025-03-05 00:14:00,Chennai,SUCCESS
TXN_7A6776A51C2449A8,ACC_0C7EIE8R,MER_P8NU1ETP,DEV_3VDF27XY,3620,2025-03-06 11:10:00,Hyderabad,SUCCESS
TXN_255CF2F675544789,ACC_AL8GE7MC,MER_OG7HTC4G,DEV_SEN07LJ8,896,2025-03-07 07:32:00,Chennai,SUCCESS
TXN_924B74A9A0A14195,ACC_LA4Y0OHR,MER_KXW8VPCR,DEV_GBZ51HJN,2251,2025-03-08 17:53:00,Delhi,SUCCESS
TXN_8610EBC1B1DE4DD9,ACC_WH9Z660K,MER_QF6XU200,DEV_1GBUHYZJ,571,2025-03-09 21:35:00,Delhi,SUCCESS
TXN_29CF27C3DC474ABA,ACC_9MWSAIMO,MER_YB1AO527,DEV_A8SBB1U7,2083,2025-03-10 15:42:00,Chennai,SUCCESS
TXN_B9FCC55B96164521,ACC_57J0EVRE,MER_L4EW9N7V,DEV_A8SBB1U7,586,2025-03-11 03:47:00,Mumbai,SUCCESS
TXN_4051C7F70FC94670,ACC_RDWAROEL,MER_LEVY6KRL,DEV_XXK9V3EV,2129,2025-03-12 11:29:00,Mumbai,SUCCESS
TXN_8DEFD639103546EB,ACC_KLRY0G84,MER_X0HS8V19,DEV_DQDYP9NF,3347,2025-03-13 08:29:00,Chennai,SUCCESS
TXN_E7EB2AF508B441D7,ACC_X0K6B57Q,MER_2V5779E9,DEV_PZNQ6E5D,1567,2025-03-14 00:42:00,Bangalore,SUCCESS
TXN_BAA8F75B0E364BBE,ACC_BPD61PVD,MER_KXW8VPCR,DEV_FP53ZV5T,1656,2025-03-15 16:53:00,Bangalore,SUCCESS
TXN_4CF2EFEAD14B44A1,ACC_XFO6RS4L,MER_UG8SIO26,DEV_QL9GOONR,2934,2025-03-16 03:01:00,Delhi,SUCCESS
TXN_0EF6C99BFCE54FE6,ACC_U78UHDDW,MER_KXW8VPCR,DEV_JUEMQ27J,1165,2025-03-17 13:55:00,Bangalore,SUCCESS
TXN_A448320034194AF3,ACC_2DOA7CCI,MER_JTJGNEAY,DEV_V0X3C7H4,947,2025-03-18 21:16:00,Bangalore,SUCCESS
TXN_487152D2E91F4EB2,ACC_PK877B7G,MER_VO4880PK,DEV_WY9UM314,64930,2025-03-19 21:29:00,Delhi,SUCCESS
TXN_B42C6DB6BF4B4D50,ACC_O1BZG3C5,MER_ILPDW0NH,DEV_GBZ51HJN,3750,2025-03-20 13:34:00,Hyderabad,SUCCESS
TXN_3D8089B0F9D241E9,ACC_LXWYB9O9,MER_UE7RH2GH,DEV_VAV2V6KN,635,2025-03-21 08:01:00,Delhi,SUCCESS
TXN_B3E5F6EE6C7F43EF,ACC_BXSF4N33,MER_DQMCOB1W,DEV_GS6A8AVK,3891,2025-03-22 06:02:00,Chennai,SUCCESS
TXN_901E878F311D4FDC,ACC_R7DP2R4T,MER_DU6H1HAI,DEV_Z5L2RQM3,3529,2025-03-23 11:07:00,Delhi,SUCCESS
TXN_84B176A4212044A4,ACC_93Q8UKB0,MER_RJM9M8C9,DEV_V0X3C7H4,377,2025-03-24 05:26:00,Chennai,SUCCESS
TXN_BCE1C0C1BBB743B8,ACC_Q3FSA0BV,MER_Q4UOYRA3,DEV_VAKNTGJN,944,2025-03-25 22:26:00,Chennai,SUCCESS
TXN_62F4E5A8A9BC49F8,ACC_1QNOP9J6,MER_Z4RPWISJ,DEV_5HUGPFP0,376,2025-03-26 18:55:00,Delhi,FAILED
TXN_9CE003B9C7344E80,ACC_9V7YUM15,MER_M1TFHFX1,DEV_3VDF27XY,1198,2025-03-27 12:20:00,Hyderabad,SUCCESS
TXN_79D13D0238C24513,ACC_PPLXD1XD,MER_J9Z1JCAE,DEV_JZBE2HNT,3287,2025-03-28 03:18:00,Chennai,SUCCESS
TXN_1241F75F69F44F1C,ACC_DYHCTCZX,MER_IL9WK4HQ,DEV_ODQQQC4W,3855,2025-03-29 19:19:00,Mumbai,SUCCESS
TXN_8F6D758476584F3F,ACC_G384OWWG,MER_L2EYB8FC,DEV_DQDYP9NF,2144,2025-03-30 10:33:00,Chennai,SUCCESS
TXN_E59F7B341023406F,ACC_04HGYBK8,MER_LPUKR9UY,DEV_DHFZUBAS,2096,2025-03-31 16:11:00,Hyderabad,SUCCESS
TXN_40D89EFED9084D9B,ACC_I0ZV2IJO,MER_ZO5M2KSE,DEV_MM4BBO57,2281,2025-01-01 16:37:00,Hyderabad,SUCCESS
TXN_705766479AED417F,ACC_WTQ7QGTH,MER_TRO1KRLR,DEV_HDZUQIWR,2768,2025-01-02 17:16:00,Delhi,SUCCESS
TXN_47A7D3F0E4304293,ACC_MPMACIN5,MER_54QDKW5K,DEV_0V8PAAWD,3937,2025-01-03 17:35:00,Hyderabad,SUCCESS
TXN_367EE27CF8F542F6,ACC_IFU3MVMF,MER_IL9WK4HQ,DEV_KAO9ZZ4U,931,2025-01-04 05:39:00,Chennai,SUCCESS
TXN_A9597706458942A4,ACC_DQZGSPDJ,MER_7M6EG8WT,DEV_IAX3A4LF,1596,2025-01-05 07:22:00,Hyderabad,SUCCESS
TXN_8AE0AB16E72642EE,ACC_PDBCI6G2,MER_P8NU1ETP,DEV_XRD4D22E,3617,2025-01-06 10:49:00,Hyderabad,FAILED
TXN_989F2295C56E44EE,ACC_OTYQUA3Z,MER_V7PU311X,DEV_JI5W8PIF,1245,2025-01-07 10:15:00,Chennai,SUCCESS
TXN_44F2D00775E04EAA,ACC_83TOAGFM,MER_DCQTQ8F0,DEV_C29I4LM2,1826,2025-01-08 06:12:00,Hyderabad,SUCCESS
TXN_6067575464524880,ACC_N4QKG2NN,MER_Q3FY04W1,DEV_RT7U7J8V,3971,2025-01-09 18:44:00,Chennai,SUCCESS
TXN_7F8951F674754135,ACC_OUJWX823,MER_DQO49H1E,DEV_QS1B7EXK,3141,2025-01-10 08:14:00,Bangalore,SUCCESS
TXN_5655FCD83F9542CB,ACC_VKS01YST,MER_GNKY1SJP,DEV_Z6QPF5GD,3174,2025-01-11 05:53:00,Bangalore,SUCCESS
TXN_4C0BA2F19CC145A1,ACC_4EKEXYT8,MER_ILPDW0NH,DEV_0V8PAAWD,1709,2025-01-12 11:50:00,Chennai,SUCCESS
TXN_68E40502FBB143D0,ACC_1M39U403,MER_AD3OL17Z,DEV_18DPS48I,1342,2025-01-13 16:21:00,Hyderabad,SUCCESS
TXN_D903DB40987C4F5D,ACC_0AKKK9ED,MER_JVMR1CD1,DEV_IHO2VO3I,125,2025-01-14 05:25:00,Chennai,SUCCESS
TXN_5B22F9C5928C46E3,ACC_ONDUH4VP,MER_SNKB8QH8,DEV_S9TX7ACN,2244,2025-01-15 07:17:00,Bangalore,SUCCESS
TXN_292384A363E04C83,ACC_NXYQDIH9,MER_JQ2S3ZW9,DEV_88XMYVL9,228,2025-01-16 22:52:00,Mumbai,FAILED
TXN_5EDFC5504D9D412E,ACC_QNZ4BUQE,MER_JTJGNEAY,DEV_GBZ51HJN,2973,2025-01-17 01:42:00,Hyderabad,SUCCESS
TXN_74B39CEAB86749FC,ACC_3B21Q8Z7,MER_RGL3TD8I,DEV_NB14T67G,1598,2025-01-18 21:25:00,Hyderabad,FAILED
TXN_91E2331578A746F0,ACC_ODOBRK3C,MER_DQMCOB1W,DEV_SEN07LJ8,3433,2025-01-19 13:34:00,Mumbai,SUCCESS
TXN_B1D78F88676D48E5,ACC_2GPVJGRP,MER_KXW8VPCR,DEV_4NXEBZSP,2561,2025-01-20 15:46:00,Delhi,SUCCESS
TXN_58B0D30F31064ABA,ACC_1CX3CL0N,MER_4ARP7RFY,DEV_JUEMQ27J,165,2025-01-21 10:05:00,Chennai,SUCCESS
TXN_9240F4F452764F19,ACC_UT68WPHZ,MER_J9Z1JCAE,DEV_AXZ2H3PK,3593,2025-01-22 00:35:00,Bangalore,FAILED
TXN_C082AAA265824068,ACC_0R729X5X,MER_W8KOVMZ5,DEV_5IZRGCRN,1111,2025-01-23 16:30:00,Mumbai,SUCCESS
TXN_6AF5F2174A814147,ACC_749S5VQH,MER_3H31XRU0,DEV_MQA20MY6,822,2025-01-24 20:54:00,Bangalore,SUCCESS
TXN_3D0A633C3C2F4F2A,ACC_6EBY5JKS,MER_7CYYDJ39,DEV_O6FG2MZ9,1413,2025-01-25 01:09:00,Delhi,SUCCESS
TXN_562B26B1F01B468C,ACC_84ON285I,MER_CSK2QTRR,DEV_0EFGUQAZ,966,2025-01-26 14:14:00,Bangalore,SUCCESS
TXN_EC757275DF3645D3,ACC_SEC2OX56,MER_O0WD0ECY,DEV_FY1TDJN1,2069,2025-01-27 02:00:00,Chennai,SUCCESS
TXN_2CA9F6583C144DE7,ACC_SUN4Y8K9,MER_BE50BO6O,DEV_BM6J8215,2342,2025-01-28 02:18:00,Chennai,SUCCESS
TXN_5D189C04150E4166,ACC_M38SKJJC,MER_OY899XLU,DEV_KUHR42SG,129,2025-01-29 03:37:00,Hyderabad,SUCCESS
TXN_361A62CA06E94FB5,ACC_NC2HMKOZ,MER_5XC57BFL,DEV_1GBUHYZJ,3922,2025-01-30 01:41:00,Chennai,SUCCESS
TXN_444F2BC74A534A66,ACC_3SE5YW01,MER_16QCQY99,DEV_0EFGUQAZ,2095,2025-01-31 16:40:00,Hyderabad,SUCCESS
TXN_B9C60A375B304B07,ACC_VZFLJL62,MER_1U506ESH,DEV_Q16IJQ3Y,2759,2025-02-01 08:25:00,Bangalore,SUCCESS
TXN_B3B2800A65F848F0,ACC_EH9FVM4C,MER_OY899XLU,DEV_QACMX9SB,2121,2025-02-02 01:06:00,Mumbai,SUCCESS
TXN_28F00B44B8414511,ACC_A06QQPAB,MER_YLKL2LWB,DEV_RWMJ56L0,568,2025-02-03 17:24:00,Mumbai,FAILED
TXN_9771C2995DEF4511,ACC_CLBLFPXG,MER_BDQOAEOU,DEV_JI5W8PIF,302,2025-02-04 21:05:00,Mumbai,FAILED
TXN_3F94FD25946F47EE,ACC_ZO4FQ1DK,MER_EQYJF6N7,DEV_4GDPZ18V,2816,2025-02-05 18:08:00,Mumbai,SUCCESS
TXN_C3BD499DBF484E59,ACC_XYMPT7KO,MER_Z4RPWISJ,DEV_Q16IJQ3Y,1008,2025-02-06 17:24:00,Delhi,FAILED
TXN_1FE092BF7C134199,ACC_N51EUVJF,MER_DU6H1HAI,DEV_NB14T67G,2680,2025-02-07 07:43:00,Bangalore,SUCCESS
TXN_837CDDC4C0D34954,ACC_FNFL8OCQ,MER_Y8XSDEQW,DEV_Z5L2RQM3,723,2025-02-08 23:05:00,Delhi,SUCCESS
TXN_C132BEB5CB234BFE,ACC_W01466ZS,MER_G9ZIWF6A,DEV_MQA20MY6,3961,2025-02-09 22:09:00,Mumbai,SUCCESS
TXN_B10F35367AAC4CD8,ACC_8V516SSA,MER_IL9WK4HQ,DEV_4GDPZ18V,3415,2025-02-10 10:35:00,Chennai,SUCCESS
TXN_5B699C3DED3E4FAE,ACC_HTMSP7CU,MER_4DSNFREX,DEV_Z6QPF5GD,3676,2025-02-11 10:14:00,Mumbai,SUCCESS
TXN_79FD040398B14142,ACC_BK4OEXW3,MER_5F21LUFT,DEV_IAX3A4LF,665,2025-02-12 03:56:00,Hyderabad,SUCCESS
TXN_8C7F072D784A44A8,ACC_OO2VY8S5,MER_J7MH18F7,DEV_UL2T0WWW,1116,2025-02-13 08:19:00,Hyderabad,SUCCESS
TXN_D40DA7B855314615,ACC_N9O9H6F8,MER_JQ2S3ZW9,DEV_4GDPZ18V,2829,2025-02-14 17:38:00,Mumbai,SUCCESS
TXN_455C961A143E4DBC,ACC_0SFHNB37,MER_OCI90667,DEV_ID9AZ7DM,479,2025-02-15 13:06:00,Bangalore,FAILED
TXN_FFB07E166F644CA7,ACC_3A6M6HK2,MER_1M2ZQJ2B,DEV_XSTOAB1S,2124,2025-02-16 14:08:00,Mumbai,SUCCESS
TXN_B87AC32BE61E4607,ACC_18XX4KF5,MER_7N60P0TV,DEV_GME6FNQH,999,2025-02-17 15:29:00,Mumbai,SUCCESS
TXN_E379148594F54747,ACC_0A8JOCRG,MER_SAYY6VP0,DEV_Q0O663RM,188322,2025-02-18 05:04:00,Bangalore,SUCCESS
TXN_E53D7134E2B74D85,ACC_ON9QX5NX,MER_EDXK3V8R,DEV_M1LFFUMY,624,2025-02-19 19:47:00,Chennai,SUCCESS
TXN_B0A11CD7B8884B2C,ACC_G2A5UILT,MER_74Z1CZZR,DEV_FAZ977Z4,335,2025-02-20 17:18:00,Bangalore,SUCCESS
TXN_DBB181DA0F8041F7,ACC_PFE66MC4,MER_YB1AO527,DEV_VN0TZWO3,2844,2025-02-21 10:52:00,Hyderabad,SUCCESS
TXN_D64180FF5D4F4471,ACC_5364CN1D,MER_SFPQYYRG,DEV_JNZRVCJY,147,2025-02-22 06:01:00,Chennai,SUCCESS
TXN_9395A347D9794C0E,ACC_UENT5XKA,MER_JQCTQM6Z,DEV_S9TX7ACN,1163,2025-02-23 00:42:00,Hyderabad,SUCCESS
TXN_B166B0570712454E,ACC_4FN6ELUS,MER_WP327NGN,DEV_IDB7B4J4,645,2025-02-24 10:52:00,Mumbai,SUCCESS
TXN_C32CF4982C3442BA,ACC_QUQ5BXLN,MER_U31POZP0,DEV_88XMYVL9,2399,2025-02-25 02:51:00,Hyderabad,SUCCESS
TXN_A89DE5794646437F,ACC_YBHMGK70,MER_9FKJ9GDO,DEV_RPIE9GID,3338,2025-02-26 08:29:00,Delhi,SUCCESS
TXN_9725F26F045B4325,ACC_RISC6I70,MER_2K2GVBNN,DEV_GBZ51HJN,1912,2025-02-27 08:25:00,Chennai,SUCCESS
TXN_712FE8AF21A14278,ACC_DXAXCEAN,MER_Q4UOYRA3,DEV_PJXW9CKL,447,2025-02-28 06:40:00,Bangalore,SUCCESS
TXN_7E9BCAA9D3D74CA3,ACC_QUG2FOY6,MER_LPUKR9UY,DEV_XBR0FGMK,3468,2025-03-01 13:52:00,Delhi,SUCCESS
TXN_80B1F554EEE146B7,ACC_VEY5BE04,MER_6B3KITGV,DEV_15M7RBO8,3189,2025-03-02 22:01:00,Bangalore,SUCCESS
TXN_45CF4E484DE94A0C,ACC_2DP3GM4Z,MER_WWJN074L,DEV_VAV2V6KN,2797,2025-03-03 21:37:00,Bangalore,SUCCESS
TXN_4709AD7157144D73,ACC_Z5NIMV5X,MER_JTJGNEAY,DEV_MKEEWQ7J,3243,2025-03-04 02:42:00,Delhi,SUCCESS
TXN_C2CD1B03F66E4292,ACC_AL61TWSX,MER_UG8SIO26,DEV_UL2T0WWW,3664,2025-03-05 13:02:00,Mumbai,SUCCESS
TXN_911A557902224C5A,ACC_WE06NQFK,MER_3NVA5ZIX,DEV_EY7Q2QE8,681,2025-03-06 17:55:00,Delhi,SUCCESS
TXN_9ECEE6AA65204E1E,ACC_F483YNXM,MER_SN8843F1,DEV_IDB7B4J4,916,2025-03-07 01:44:00,Mumbai,FAILED
TXN_3B614325058E4E35,ACC_ZO4H0EF9,MER_48CSCHK1,DEV_15M7RBO8,736,2025-03-08 17:37:00,Chennai,SUCCESS
TXN_E2171A24E92C41EE,ACC_ZEAQQX8R,MER_2C71ZPCV,DEV_XIZEC16L,2284,2025-03-09 02:04:00,Hyderabad,SUCCESS
TXN_2E5A700416A14A8C,ACC_A6NOJ41E,MER_5AAUPOK5,DEV_QS1B7EXK,1058,2025-03-10 06:13:00,Hyderabad,SUCCESS
TXN_7F41C7CC6F3042DB,ACC_H6Z6BWMZ,MER_EQ0G8XXQ,DEV_23ZV2G2I,3570,2025-03-11 13:04:00,Chennai,SUCCESS
TXN_EB98FBB42A9C4CEB,ACC_138CV2KT,MER_RLLO5EUE,DEV_8QTGZCOH,126036,2025-03-12 03:48:00,Delhi,SUCCESS
TXN_9F806EEA429D42DA,ACC_SFGI97E8,MER_AN3V7KNA,DEV_RZ4BWA38,1593,2025-03-13 14:55:00,Delhi,SUCCESS
TXN_C99ADC5FDC7D4C98,ACC_V3NZFSUW,MER_Y8XSDEQW,DEV_3X64CVLI,1966,2025-03-14 13:27:00,Mumbai,SUCCESS
TXN_875B5FF272564D0D,ACC_UW6IFT3Y,MER_VPNUVTVF,DEV_3X64CVLI,950,2025-03-15 15:56:00,Mumbai,SUCCESS
TXN_DFD27CFC8BE74115,ACC_MQWI3D7V,MER_Y0KIDG32,DEV_T4AD4AI5,846,2025-03-16 22:24:00,Bangalore,SUCCESS
TXN_574661FFF81C4BE8,ACC_A5FVGBHK,MER_48CSCHK1,DEV_IHO2VO3I,1754,2025-03-17 13:32:00,Mumbai,SUCCESS
TXN_FF483EB523434BD4,ACC_KQLLRK7Y,MER_BDQOAEOU,DEV_G5I3JRDP,3592,2025-03-18 09:55:00,Bangalore,SUCCESS
TXN_3F601547A9F14AE5,ACC_SE0FYW5N,MER_Q4UOYRA3,DEV_NB14T67G,682,2025-03-19 17:13:00,Mumbai,SUCCESS
TXN_1C218E8EACA34001,ACC_L65NJ4L4,MER_3SJ6FRWU,DEV_XIZEC16L,2378,2025-03-20 03:23:00,Delhi,SUCCESS
TXN_B475CE0033EF47E0,ACC_EHNMK6AX,MER_Q3FY04W1,DEV_KQN12VBP,244,2025-03-21 05:47:00,Mumbai,FAILED
TXN_74E88A48CFF24B0B,ACC_EK20I6Y8,MER_PSZV62IL,DEV_IHO2VO3I,3662,2025-03-22 15:02:00,Bangalore,SUCCESS
TXN_9AFC202DD7A247AA,ACC_LIEGIDCC,MER_9B0QI757,DEV_5UH1QTQP,3122,2025-03-23 07:15:00,Bangalore,SUCCESS
TXN_5C7C494940874EEB,ACC_LOE4WA8G,MER_S4Z42O0A,DEV_5HUGPFP0,108928,2025-03-24 06:54:00,Bangalore,SUCCESS
TXN_9649260F97394D27,ACC_MFORDY36,MER_7JL9TXAT,DEV_HFXMI3WF,1168,2025-03-25 09:32:00,Bangalore,SUCCESS
TXN_5A0F8778A1CD4FD7,ACC_R6E3KGLR,MER_FY5HRC5L,DEV_3VDF27XY,1755,2025-03-26 04:48:00,Delhi,SUCCESS
TXN_088E18FA83754554,ACC_ZH79N3F5,MER_RJM9M8C9,DEV_1GBUHYZJ,3900,2025-03-27 09:17:00,Hyderabad,SUCCESS
TXN_DCA6E774116C449D,ACC_7Q1OYZDG,MER_9DHE6G3V,DEV_RZ4BWA38,3029,2025-03-28 18:52:00,Delhi,FAILED
TXN_5A9C8EB0085244B1,ACC_8ML27HHM,MER_EH1T6RP0,DEV_Q16IJQ3Y,3347,2025-03-29 05:18:00,Mumbai,SUCCESS
TXN_2A59F7B560A64D63,ACC_IV39CM4W,MER_Q4UOYRA3,DEV_JNZRVCJY,1545,2025-03-30 12:21:00,Chennai,SUCCESS
TXN_EE202DCD72C742DD,ACC_8G37O2R1,MER_S4Z42O0A,DEV_S1KH9TEM,820,2025-03-31 09:24:00,Mumbai,SUCCESS
TXN_AA165CF4C0D34FBE,ACC_W554PMTA,MER_DQMCOB1W,DEV_18DPS48I,768,2025-01-01 13:12:00,Hyderabad,SUCCESS
TXN_FB638B78EC7142E4,ACC_5XATQJ6F,MER_VPNUVTVF,DEV_VN0TZWO3,1549,2025-01-02 03:19:00,Bangalore,SUCCESS
TXN_46B8B0B922D24C35,ACC_8G37O2R1,MER_N4NGE18N,DEV_KBFS0R5T,1701,2025-01-03 07:20:00,Bangalore,SUCCESS
TXN_D336AFE95A1C4135,ACC_B492WF5I,MER_10WSVRI9,DEV_O2W8ZJHT,3153,2025-01-04 12:17:00,Chennai,SUCCESS
TXN_1A68CB106F68426F,ACC_9CO83OXC,MER_RO1HGOAV,DEV_4C2N32P1,1881,2025-01-05 21:51:00,Delhi,FAILED
TXN_B7D98E0735294642,ACC_SJMC7O0B,MER_W8KOVMZ5,DEV_3X64CVLI,1667,2025-01-06 14:48:00,Chennai,SUCCESS
TXN_BEBFA0E6C356413F,ACC_HRWNAXU7,MER_79WR9JFQ,DEV_PZY37KMY,216,2025-01-07 10:49:00,Bangalore,SUCCESS
TXN_69A46D7E2BD040C2,ACC_JCDCBDB6,MER_9R8QJ8D7,DEV_OPWVU7MU,886,2025-01-08 03:00:00,Bangalore,SUCCESS
TXN_E505482C7F534500,ACC_2N0OXEES,MER_WPPBPGIF,DEV_DO1775YP,1644,2025-01-09 07:07:00,Chennai,SUCCESS
TXN_F6D5EA25202C4172,ACC_6WSEF8B2,MER_C91O3VA8,DEV_T4AD4AI5,1776,2025-01-10 06:41:00,Hyderabad,SUCCESS
TXN_06A08AB2292B4A94,ACC_8V516SSA,MER_BE50BO6O,DEV_5HUGPFP0,3170,2025-01-11 02:22:00,Delhi,SUCCESS
TXN_652400AFFB514DAC,ACC_0AKKK9ED,MER_DQO49H1E,DEV_RT7U7J8V,3318,2025-01-12 14:38:00,Bangalore,SUCCESS
TXN_14323598BEE34C9A,ACC_OD8GERZ8,MER_X0HS8V19,DEV_QUIHR56U,1962,2025-01-13 20:11:00,Hyderabad,SUCCESS
TXN_C0CD8E8C47324347,ACC_83TOAGFM,MER_65D4R7E5,DEV_PZY37KMY,684,2025-01-14 15:44:00,Delhi,SUCCESS
TXN_2D8D6F601C5444AE,ACC_6AQOMF24,MER_N388G2Q9,DEV_5HUGPFP0,3118,2025-01-15 05:09:00,Delhi,SUCCESS
TXN_CD75844998EC4A5B,ACC_2Q9SROMG,MER_OG7HTC4G,DEV_DQDYP9NF,592,2025-01-16 12:48:00,Bangalore,SUCCESS
TXN_2FB40C247ABD4B12,ACC_7XRMGLP9,MER_PSZV62IL,DEV_3X64CVLI,2308,2025-01-17 04:09:00,Chennai,SUCCESS
TXN_16FCDCC30DAF4121,ACC_R776C9W6,MER_X0HS8V19,DEV_T4AD4AI5,2378,2025-01-18 13:02:00,Delhi,SUCCESS
TXN_862BA70C39204303,ACC_LE2CJWKX,MER_7NMFFXPH,DEV_ECXS8IEM,1786,2025-01-10 13:20:00,Mumbai,SUCCESS
TXN_4452CA8079884C04,ACC_OVJ9OM0O,MER_M83LEOQF,DEV_0V8PAAWD,2303,2025-01-11 19:47:00,Delhi,SUCCESS
TXN_E8668D68CB0D4DDD,ACC_39QFT7IC,MER_95ZKO4X6,DEV_5UH1QTQP,910,2025-01-12 09:59:00,Delhi,SUCCESS
TXN_2A199030FDE7400F,ACC_PDBCI6G2,MER_HPUMIOTE,DEV_3X64CVLI,3424,2025-01-13 20:46:00,Hyderabad,SUCCESS
TXN_C8092D6449764581,ACC_83TOAGFM,MER_OLMFRSFP,DEV_38PEEMC9,3984,2025-01-14 04:31:00,Bangalore,SUCCESS
TXN_98967E3C959A4DEC,ACC_L6R9OVC6,MER_AN3V7KNA,DEV_RPIE9GID,3387,2025-01-15 19:32:00,Hyderabad,SUCCESS
TXN_6C61124E0C1C4ABD,ACC_EISGZ089,MER_EM1I22HK,DEV_Z6QPF5GD,2177,2025-01-16 15:26:00,Delhi,SUCCESS
TXN_FC1978989C1A4B49,ACC_DM5US5FT,MER_LEVY6KRL,DEV_4JX5PVUH,3090,2025-01-17 03:31:00,Chennai,SUCCESS
TXN_A7647D6BC9964A5D,ACC_RVIC3CSA,MER_ZU4L3M2O,DEV_TMFL6CH5,3220,2025-01-18 00:47:00,Mumbai,SUCCESS
TXN_BE5376719C1C4EB9,ACC_ECUJ9S9C,MER_CSK2QTRR,DEV_HGJOSCAT,1270,2025-01-19 07:59:00,Hyderabad,FAILED
TXN_F9519866FE0D4453,ACC_8CKO31CA,MER_PSZV62IL,DEV_RZ4BWA38,2625,2025-01-20 10:47:00,Bangalore,SUCCESS
TXN_7641999E87F44060,ACC_TO1Z1V8N,MER_G9ZIWF6A,DEV_GMJ9H1T1,222,2025-01-21 05:52:00,Mumbai,SUCCESS
TXN_C35128FD727C4E96,ACC_0TGEFZYS,MER_L29G5SL6,DEV_MEGOFALB,3899,2025-01-22 08:23:00,Chennai,SUCCESS
TXN_A9CDE468639B40D8,ACC_WOFGLFQ9,MER_MQWIYBCL,DEV_PJXW9CKL,671,2025-01-23 21:29:00,Delhi,SUCCESS
TXN_4C212C3EADB94049,ACC_XDR25T46,MER_2V5779E9,DEV_2VVKPZD9,873,2025-01-24 23:01:00,Chennai,SUCCESS
TXN_F0AD0A1780B94AE6,ACC_O7JUO0AO,MER_74Z1CZZR,DEV_KUHR42SG,1903,2025-01-25 16:38:00,Hyderabad,SUCCESS
